"Kategori","Sub Kategori","Nama_Barang","NIBAR"," Nomor Register","Spesifikasi Nama Barang","Spesifikasi Lainnya","","Merek/tipe","Lokasi","Nomor Polisi","Nomor Rangka","Nomor Mesin","Nomor BPKB","Jumlah","Satuan","","Harga Satuan Perolehan Rp.","Nilai Perolehan Rp.","Cara Perolehan","Tanggal Perolehan","Status Penggunaan","","Keterangan","","No. BAST","Pengguna","Bidang","Link","Masa berlaku Pajak","Masa berlaku STNK","Ket"
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000139","1101001135000000000000020091320502010300000139","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000140","1101001135000000000000020091320502010300000140","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000141","1101001135000000000000020091320502010300000141","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000142","1101001135000000000000020091320502010300000142","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000143","1101001135000000000000020091320502010300000143","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000144","1101001135000000000000020091320502010300000144","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000145","1101001135000000000000020091320502010300000145","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000146","1101001135000000000000020091320502010300000146","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000147","1101001135000000000000020091320502010300000147","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020091320502010300000148","1101001135000000000000020091320502010300000148","Kursi Rapat","    ","","Merk: futura / warna merah ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","375,000.00","375,000.00","Pengadaan APBD","12/31/2009","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000001","1101001135000000000000020121320502010300000001","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000002","1101001135000000000000020121320502010300000002","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000003","1101001135000000000000020121320502010300000003","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000004","1101001135000000000000020121320502010300000004","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000005","1101001135000000000000020121320502010300000005","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000006","1101001135000000000000020121320502010300000006","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000007","1101001135000000000000020121320502010300000007","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000008","1101001135000000000000020121320502010300000008","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020121320502010300000009","1101001135000000000000020121320502010300000009","Kursi Rapat","    ","","Merk: Chaiman ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","2,800,000.00","2,800,000.00","Pengadaan APBD","12/31/2012","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","APBA","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000001","1101001135000000000000020151320502010300000001","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000002","1101001135000000000000020151320502010300000002","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000003","1101001135000000000000020151320502010300000003","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000004","1101001135000000000000020151320502010300000004","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000005","1101001135000000000000020151320502010300000005","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000006","1101001135000000000000020151320502010300000006","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000007","1101001135000000000000020151320502010300000007","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000008","1101001135000000000000020151320502010300000008","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000009","1101001135000000000000020151320502010300000009","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000010","1101001135000000000000020151320502010300000010","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000011","1101001135000000000000020151320502010300000011","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000012","1101001135000000000000020151320502010300000012","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000013","1101001135000000000000020151320502010300000013","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000014","1101001135000000000000020151320502010300000014","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000015","1101001135000000000000020151320502010300000015","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000016","1101001135000000000000020151320502010300000016","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000017","1101001135000000000000020151320502010300000017","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000018","1101001135000000000000020151320502010300000018","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000019","1101001135000000000000020151320502010300000019","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000020","1101001135000000000000020151320502010300000020","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000021","1101001135000000000000020151320502010300000021","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000022","1101001135000000000000020151320502010300000022","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000023","1101001135000000000000020151320502010300000023","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000024","1101001135000000000000020151320502010300000024","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
"Alat Rumah Tangga","Meubelair","Kursi Rapat","1101001135000000000000020151320502010300000025","1101001135000000000000020151320502010300000025","Kursi Rapat","    ","","Merk: Futura FTR 405 OCS ","Jln. Tgk. Mohd. Daud Beureueh No. 26 Kuta Alam Kuta Alam Banda Aceh     ","","","","","1.00","unit","","467,500.00","467,500.00","Pengadaan APBD","12/31/2015","BADAN PERENCANAAN PEMBANGUNAN DAERAH ACEH","","","","","","","","","",""
